text,label
The nine-day deer hunt contributes more than $1.3 billion in revenue to the state of Wisconsin.,0
Weve now gained private sector jobs 12 months in a row.,0
George Bush sent people to war without body armor.,0
"Says Jeff Brandes voted to allow state-run Citizens Property Insurance to dump policies onto out-of-state, unregulated private companies.",0
"From 1947 to 1979, family incomes for rich, middle-income and poor Americans grew about the same rate. But since 1979, incomes for rich families have grown much faster.",0
Hitler abolished unions and thats what Wisconsin Gov. Scott Walker is doing today.,1
Says Ted Kennedy sent a letter to then Soviet leader Yuri Andropov apologizing for Ronald Reagan and begging the Soviets not to overreact.,1
"Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain.""",1
States still face a mandate to expand Medicaid coverage under President Obamas health care reform law.,1
"Says Nancy Pelosi said, Waiting long hours in the emergency room will allow you to make new friends!",1
"The DREAM Act was written by members of both parties. When it came up for a vote a year and a half ago, Republicans in Congress blocked it. The bill hadnt changed. ... The only thing that had changed was politics.",0
"Muslims attempted to establish the first Islamic Sharia court inside the United States in the town of Irving, Texas.",1
"Since January 2008 the private sector has lost nearly 8 million jobs while local, state and federal governments added 590,000.",1
"Of the 10,000 Rhode Island children in charter school lotteries for the fall, more than 70 percent are poor .... In addition, a majority of them are students of color.",0
"Yes, this would be the same congressman (Rep. Pete Hoekstra) who last year Tweeted the whereabouts of a top-secret mission to Iraq.",1
"Says the federal government could save $175,587 by eliminating a study of the connection between cocaine and risky sex habits of the Japanese quail.",0
On the Cuba embargo.,1
Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was to raise taxes on students.,1
Obamas position on nuclear arms is a march toward global zero.,0
"Once people become citizens under the DREAM Act and turn 21, they can sponsor their illegal immigrant parents for legalization.",0
Says Wisconsin Manufacturers Commerces own 2014 survey revealed that just 15 percent of business executive respondents were in favor of Right-To-Work legislation.,1
Tens of thousands of fraudulent Clinton votes found in Ohio warehouse.,1
"When it comes to protesters in Madison, almost all are now from outside of Wisconsin.",1
Says Democratic runoff opponent Grady Yarbrough twice previously ran statewide as a Republican.,0
President Obamas recent plan to cut $100 million of waste within his administration wont actually save money because hes going to spend it elsewhere.,0
The estimated savings of this (debt ceiling) deal only pay for half of the cost of extending all of the Bush-era tax cuts for another decade.,0
"As Florida secretary of state, Kurt Browning allowed 1,800 illegal voters to register in Florida.",1
"Rural schools enroll 40 percent of American children, but receive only 22 percent of federal education funding.",1
"Based on the August 2012 national jobs numbers, for every person who got a job, nearly four people stopped looking for a job.",0
On repealing the 17th Amendment,1
An aide acted on his own and was not representing the Thompson campaign when he sent an email criticizing the sexual orientation of U.S. Senate candidate Tammy Baldwin.,1
"On immigration, what reports say President Barack Obama plans to do is roughly on the same scale as what President George H.W. Bush did.",0
Shirley Sherrod was forced to resign before anybody on Fox said a word about this.,0
Twenty-two million jobs were created during Clintons two terms but only 3 million during Bushs.,0
A government shutdown could disrupt ... veterans benefits.,0
"A family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",0
Says state workers have not had across-the-board raises in six years.,0
"When I was in college, we used to take a popcorn popper . . . and we would fry squirrel.",0
"Ronald Reagan raised taxes in 1982, 1984, 1985, 1986 and 1987.",0
"Says Sen. Rand Paul, R-Ky., has stated that supporting the right to health care ... means you believe in slavery.",0
"In 2006, Planned Parenthood performed more prevention services and cancer screenings than abortions, but in 2013, there were more abortions.",1
Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a pre-existing condition.,0
"If youre earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.",0
"There are 850,000 Ohio jobs tied to the auto industry.",0
The Mexican government forces many bad people into our country.,1
